(x, y, cap, sonde, angle_sonde)
(-1, -1, -1, 2.846667, 88.14375)
(-1, -1, -1, 2.846667, 86.175)
(-1, -1, -1, 2.846667, 84.20625)
(-1, -1, -1, 2.846667, 82.2375)
(-1, -1, -1, 2.846667, 80.26875)
(-1, -1, -1, 2.86, 79.9875)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.853333, 80.26875)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.84, 82.2375)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.846667, 84.20625)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.846667, 86.175)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.846667, 88.14375)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.873333, 90.1125)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.846667, 92.08125)
(2.709942846025024, 2.8928502296117076, -0.669531165118272, 2.853333, 94.05)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, 3.0, 96.01875)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, 3.006667, 97.9875)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, 3.006667, 99.95625)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, 2.986667, 97.9875)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, -1.0, 96.01875)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, -1.0, 94.05)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, -1.0, 92.08125)
(2.7507271001266056, 2.8795171300182862, -0.726975689876483, 2.886667, 90.1125)
(2.8411933744073803, 2.854137942052578, -0.8392090523754208, 2.846667, 88.14375)
(2.8411933744073803, 2.854137942052578, -0.8392090523754208, 2.846667, 86.175)
(2.8411933744073803, 2.854137942052578, -0.8392090523754208, 2.84, 84.20625)
(2.8411933744073803, 2.854137942052578, -0.8392090523754208, 2.846667, 82.2375)
(2.8411933744073803, 2.854137942052578, -0.8392090523754208, 2.96, 79.9875)
(2.8411933744073803, 2.854137942052578, -0.8392090523754208, 2.846667, 80.26875)
(2.8411933744073803, 2.854137942052578, -0.8392090523754208, 2.846667, 82.2375)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, 2.846667, 84.20625)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, 2.84, 86.175)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, 2.846667, 88.14375)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, 2.886667, 90.1125)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, 2.886667, 92.08125)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, -1.0, 94.05)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, 2.906667, 96.01875)
(2.8812137166731366, 2.839143871826234, -0.8934161145527835, 2.973333, 97.9875)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.966667, 99.95625)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.966667, 97.9875)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.973333, 96.01875)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.853333, 94.05)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.846667, 92.08125)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.846667, 90.1125)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.846667, 88.14375)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.846667, 86.175)
(2.9183475951930973, 2.822168291995373, -0.9536410528253669, 2.846667, 84.20625)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.846667, 82.2375)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.846667, 80.26875)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.846667, 79.9875)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.846667, 80.26875)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.846667, 82.2375)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.84, 84.20625)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.84, 86.175)
(2.9554814737130566, 2.8051927121645113, -1.0019727501722255, 2.846667, 88.14375)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.853333, 90.1125)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.846667, 92.08125)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.886667, 94.05)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.88, 96.01875)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.94, 97.9875)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.94, 99.95625)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.94, 97.9875)
(2.997224304719996, 2.7777915425843895, -1.068657303542294, 2.88, 96.01875)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.88, 94.05)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.846667, 92.08125)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.846667, 90.1125)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.84, 88.14375)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.84, 86.175)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.84, 84.20625)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.846667, 82.2375)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.846667, 80.26875)
(3.037200937215065, 2.7517259493308415, -1.1374079764704135, 2.853333, 79.9875)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.853333, 80.26875)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.84, 82.2375)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.84, 84.20625)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.84, 86.175)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.84, 88.14375)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.846667, 90.1125)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.846667, 92.08125)
(3.053697351166213, 2.740400331611624, -1.1638815408524965, 2.846667, 94.05)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, -1.0, 96.01875)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, 2.946667, 97.9875)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, 2.926667, 99.95625)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, 2.926667, 97.9875)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, -1.0, 96.01875)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, 2.866667, 94.05)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, 2.846667, 92.08125)
(3.0823787560241, 2.7159801086649287, -1.2267503462570146, 2.846667, 90.1125)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.846667, 88.14375)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.84, 86.175)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.846667, 84.20625)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.84, 82.2375)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.846667, 80.26875)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.846667, 79.9875)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.846667, 80.26875)
(3.142589353347692, 2.6580616330744604, -1.3275096726789155, 2.846667, 82.2375)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, 2.84, 84.20625)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, 2.84, 86.175)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, 2.84, 88.14375)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, 2.846667, 90.1125)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, -1.0, 92.08125)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, -1.0, 94.05)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, -1.0, 96.01875)
(3.1788400208085923, 2.619635022312025, -1.3842701130104664, -1.0, 97.9875)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, -1.0, 99.95625)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, 2.92, 97.9875)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, 2.906667, 96.01875)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, -1.0, 94.05)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, 2.846667, 92.08125)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, 2.84, 90.1125)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, 2.84, 88.14375)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, 2.84, 86.175)
(3.1994514176531266, 2.590199322819362, -1.4364052023156308, 2.84, 84.20625)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.84, 82.2375)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.84, 80.26875)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.846667, 79.9875)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.846667, 80.26875)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.84, 82.2375)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.84, 84.20625)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.84, 86.175)
(3.228001302319006, 2.5574142746078503, -1.4985330211347812, 2.846667, 88.14375)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.846667, 90.1125)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.846667, 92.08125)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.846667, 94.05)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.9, 96.01875)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.9, 97.9875)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.9, 99.95625)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.9, 97.9875)
(3.2504811053566334, 2.521033510417635, -1.5431860164640487, 2.9, 96.01875)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.9, 94.05)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.846667, 92.08125)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.846667, 90.1125)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.84, 88.14375)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.84, 86.175)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.84, 84.20625)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.84, 82.2375)
(3.279781897017573, 2.469796781921591, -1.6309854521346683, 2.846667, 80.26875)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.846667, 79.9875)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.846667, 80.26875)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.846667, 82.2375)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.84, 84.20625)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.84, 86.175)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.84, 88.14375)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.84, 90.1125)
(3.3002448628875096, 2.425228889004107, -1.6922273530664096, 2.84, 92.08125)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.846667, 94.05)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.893333, 96.01875)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.893333, 97.9875)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.893333, 99.95625)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.9, 97.9875)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.893333, 96.01875)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.9, 94.05)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.9, 92.08125)
(3.312977212647761, 2.382171170327466, -1.7536009708494498, 2.84, 90.1125)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.84, 88.14375)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.84, 86.175)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.84, 84.20625)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.84, 82.2375)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.84, 80.26875)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.846667, 79.9875)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.846667, 80.26875)
(3.326329738152714, 2.3429246528909244, -1.7962407971064316, 2.84, 82.2375)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.84, 84.20625)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.84, 86.175)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.833333, 88.14375)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.84, 90.1125)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.84, 92.08125)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.846667, 94.05)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.9, 96.01875)
(3.3458454541300235, 2.26876376221629, -1.9302742609207881, 2.9, 97.9875)
(-1, -1, -1, 2.9, 99.95625)
(-1, -1, -1, 2.9, 97.9875)
(-1, -1, -1, 2.9, 96.01875)
(-1, -1, -1, 2.9, 94.05)
(-1, -1, -1, 2.846667, 92.08125)
(-1, -1, -1, 2.84, 90.1125)
(-1, -1, -1, 2.84, 88.14375)
(-1, -1, -1, 2.84, 86.175)
(-1, -1, -1, 2.84, 84.20625)
(-1, -1, -1, 2.84, 82.2375)
(-1, -1, -1, 2.866667, 80.26875)
(-1, -1, -1, 2.866667, 79.9875)
(-1, -1, -1, 2.866667, 80.26875)
(-1, -1, -1, 2.84, 82.2375)
(-1, -1, -1, 2.833333, 84.20625)
(-1, -1, -1, 2.84, 86.175)
(-1, -1, -1, 2.84, 88.14375)
(-1, -1, -1, 2.906667, 90.1125)
(-1, -1, -1, 2.906667, 92.08125)
(-1, -1, -1, 2.906667, 94.05)
(-1, -1, -1, 2.9, 96.01875)
(-1, -1, -1, 2.906667, 97.9875)
(-1, -1, -1, 2.906667, 99.95625)
(-1, -1, -1, 2.906667, 97.9875)
(-1, -1, -1, 2.906667, 96.01875)
(-1, -1, -1, 2.846667, 94.05)
(-1, -1, -1, 2.926667, 92.08125)
(-1, -1, -1, 2.84, 90.1125)
(-1, -1, -1, 2.84, 88.14375)
(-1, -1, -1, 2.84, 86.175)
(-1, -1, -1, 2.833333, 84.20625)
(-1, -1, -1, 2.84, 82.2375)
(-1, -1, -1, 2.84, 80.26875)
(-1, -1, -1, 2.846667, 79.9875)
(-1, -1, -1, 2.88, 80.26875)
(-1, -1, -1, 2.84, 82.2375)
(-1, -1, -1, 2.833333, 84.20625)
(-1, -1, -1, 2.84, 86.175)
(-1, -1, -1, 2.84, 88.14375)
(-1, -1, -1, 2.86, 90.1125)
(-1, -1, -1, 2.846667, 92.08125)
(-1, -1, -1, 2.846667, 94.05)
(-1, -1, -1, 2.913333, 96.01875)
(-1, -1, -1, -1.0, 97.9875)
(-1, -1, -1, -1.0, 99.95625)
(-1, -1, -1, -1.0, 97.9875)
(-1, -1, -1, -1.0, 96.01875)
(-1, -1, -1, 2.846667, 94.05)
(-1, -1, -1, 2.84, 92.08125)
(-1, -1, -1, 2.84, 90.1125)
(-1, -1, -1, 2.84, 88.14375)
(-1, -1, -1, 2.84, 86.175)
(-1, -1, -1, 2.84, 84.20625)
(-1, -1, -1, 2.84, 82.2375)
(-1, -1, -1, 2.84, 80.26875)
(-1, -1, -1, 2.84, 79.9875)
(-1, -1, -1, 2.84, 80.26875)
(-1, -1, -1, 2.833333, 82.2375)
(-1, -1, -1, 2.84, 84.20625)
(-1, -1, -1, 2.84, 86.175)
(-1, -1, -1, 2.84, 88.14375)
(-1, -1, -1, 2.846667, 90.1125)
(-1, -1, -1, 2.84, 92.08125)
(-1, -1, -1, 2.846667, 94.05)
(-1, -1, -1, -1.0, 96.01875)
(-1, -1, -1, -1.0, 97.9875)
(-1, -1, -1, -1.0, 99.95625)
(-1, -1, -1, -1.0, 97.9875)
(-1, -1, -1, -1.0, 96.01875)
(-1, -1, -1, -1.0, 94.05)
(-1, -1, -1, 2.84, 92.08125)
(-1, -1, -1, 2.84, 90.1125)
(-1, -1, -1, 2.84, 88.14375)
(-1, -1, -1, 2.84, 86.175)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.84, 84.20625)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.84, 82.2375)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.84, 80.26875)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.84, 79.9875)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.84, 80.26875)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.84, 82.2375)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.833333, 84.20625)
(3.284440836249527, 1.8124124759439, -2.5746106605069157, 2.84, 86.175)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, 2.84, 88.14375)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, 2.84, 90.1125)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, 2.84, 92.08125)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, 2.846667, 94.05)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, -1.0, 96.01875)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, -1.0, 97.9875)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, -1.0, 99.95625)
(3.2528669945903212, 1.7466748688857514, -2.6712393547416196, 2.926667, 97.9875)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.846667, 96.01875)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.84, 94.05)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.84, 92.08125)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.84, 90.1125)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.84, 88.14375)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.84, 86.175)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.833333, 84.20625)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.84, 82.2375)
(3.22927785842163, 1.7097853867159842, -2.7200350269881177, 2.84, 80.26875)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, 2.853333, 79.9875)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, 2.853333, 80.26875)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, 2.866667, 82.2375)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, 2.84, 84.20625)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, 2.84, 86.175)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, 2.84, 88.14375)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, -1.0, 90.1125)
(3.204385207393964, 1.6750722934845075, -2.7825804877853906, 2.846667, 92.08125)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, 2.86, 94.05)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, -1.0, 96.01875)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, -1.0, 97.9875)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, -1.0, 99.95625)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, -1.0, 97.9875)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, -1.0, 96.01875)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, 2.846667, 94.05)
(3.170796674467603, 1.6398613479057214, -2.8386489036698377, 2.846667, 92.08125)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.86, 90.1125)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.84, 88.14375)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.833333, 86.175)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.84, 84.20625)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.833333, 82.2375)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.84, 80.26875)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.84, 79.9875)
(3.1619539317006784, 1.6280311042650717, -2.8623414103394795, 2.84, 80.26875)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, 2.84, 82.2375)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, 2.833333, 84.20625)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, 2.833333, 86.175)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, 2.833333, 88.14375)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, 2.84, 90.1125)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, 2.84, 92.08125)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, 2.846667, 94.05)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, -1.0, 96.01875)
(3.104883590722807, 1.5726182602853676, -2.9188364983987762, -1.0, 97.9875)
(3.070921088754526, 1.5441526917211603, -2.964134284293582, -1.0, 99.95625)
(3.070921088754526, 1.5441526917211603, -2.964134284293582, -1.0, 97.9875)
(3.070921088754526, 1.5441526917211603, -2.964134284293582, -1.0, 96.01875)
(3.070921088754526, 1.5441526917211603, -2.964134284293582, -1.0, 94.05)
(3.070921088754526, 1.5441526917211603, -2.964134284293582, 2.84, 92.08125)
(3.070921088754526, 1.5441526917211603, -2.964134284293582, 2.84, 90.1125)
(3.070921088754526, 1.5441526917211603, -2.964134284293582, 2.833333, 88.14375)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.833333, 86.175)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.84, 84.20625)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.833333, 82.2375)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.84, 80.26875)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.84, 79.9875)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.84, 80.26875)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.84, 82.2375)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.84, 84.20625)
(3.034976595551169, 1.5152477673077294, -2.9872733004876384, 2.84, 86.175)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, 2.833333, 88.14375)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, 2.846667, 90.1125)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, 2.84, 92.08125)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, 2.846667, 94.05)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, -1.0, 96.01875)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, -1.0, 97.9875)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, -1.0, 99.95625)
(2.9668645926372372, 1.474262647398099, -3.0253833492978903, -1.0, 97.9875)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, -1.0, 96.01875)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, 2.846667, 94.05)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, 2.84, 92.08125)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, 2.84, 90.1125)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, 2.84, 88.14375)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, 2.84, 86.175)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, 2.84, 84.20625)
(2.9419638224077262, 1.4564921222208245, -3.0335420898674905, 2.833333, 82.2375)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.84, 80.26875)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, -1.0, 79.9875)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.846667, 80.26875)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.84, 82.2375)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.84, 84.20625)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.84, 86.175)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.84, 88.14375)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.84, 90.1125)
(2.900988798856609, 1.4365902009768914, -3.0437169789717884, 2.84, 92.08125)
(2.833128540896537, 1.4018021878083513, -3.0437169789717884, -1.0, 94.05)
(2.833128540896537, 1.4018021878083513, -3.0437169789717884, 2.886667, 96.01875)
(2.833128540896537, 1.4018021878083513, -3.0437169789717884, 2.946667, 97.9875)
(2.833128540896537, 1.4018021878083513, -3.0437169789717884, -1.0, 99.95625)
(2.833128540896537, 1.4018021878083513, -3.0437169789717884, -1.0, 97.9875)
(2.833128540896537, 1.4018021878083513, -3.0437169789717884, -1.0, 96.01875)
(2.833128540896537, 1.4018021878083513, -3.0437169789717884, 2.86, 94.05)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.853333, 92.08125)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.853333, 90.1125)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.853333, 88.14375)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.833333, 86.175)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.833333, 84.20625)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.84, 82.2375)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.84, 80.26875)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.84, 79.9875)
(2.79144508123172, 1.3833236861178593, -3.0437169789717884, 2.84, 80.26875)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.84, 82.2375)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.833333, 84.20625)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.833333, 86.175)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.84, 88.14375)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.84, 90.1125)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.84, 92.08125)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.846667, 94.05)
(2.751157722311901, 1.362028832242702, -3.0437169789717884, 2.88, 96.01875)
(2.7107909396414325, 1.3453592208066554, -3.0325181330477187, 2.88, 97.9875)
(2.7107909396414325, 1.3453592208066554, -3.0325181330477187, 3.026667, 99.95625)
(2.7107909396414325, 1.3453592208066554, -3.0325181330477187, -1.0, 97.9875)
(2.7107909396414325, 1.3453592208066554, -3.0325181330477187, 2.846667, 96.01875)
(2.7107909396414325, 1.3453592208066554, -3.0325181330477187, 2.84, 92.08125)
(2.7107909396414325, 1.3453592208066554, -3.0325181330477187, 2.84, 90.1125)
(2.7107909396414325, 1.3453592208066554, -3.0325181330477187, 2.84, 88.14375)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.84, 86.175)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.833333, 84.20625)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.84, 82.2375)
